Phrase en Anglais;Phrase en Français;Unnamed: 2
${lettercase: 1}${item-singular: 8[2]}${choice: 10}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 13}[(Unused)/(Used)].;${lettercase: 1}${item-singular: 8[2]}${choice: 10}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}${choice: 13}[(Inutilisé)/(Utilisé)].;
${lettercase: 1}${item-singular: 8[2]}${choice: 11}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 14}[(Unused)/(Used)].;${lettercase: 1}${item-singular: 8[2]}${choice: 11}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}${choice: 14}[(Inutilisé)/(Utilisé)].;
Cancel.${prompt};Annuler.${prompt};
An evolith is already embedded in this aperture.;Un évolithe est déjà encastré dans cette ouverture.;
Remove and replace?${prompt};Retirer et remplacer ?${prompt};
Embed in the following aperture?;Intégrer dans l'ouverture suivante ?;
${lettercase: 1}${item-singular: 8[2]}${choice: 9}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 12}[(Unused)/(Used)];${lettercase: 1}${item-singular: 8[2]}${choice: 9}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}${choice: 12}[(Inutilisé)/(Utilisé)];
${selection-lines};${selection-lines};
Yes.;Oui.;
Redo.${prompt};Refaire.${prompt};
There are no compatible apertures on this item.${prompt};Il n'y a pas d'ouvertures compatibles sur cet article.${prompt};
${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove all apertures from the ${item-singular: 8[2]}.${prompt};${lettercase: 1}${article}${item-article: 3[2]}sera utilisé pour supprimer toutes les ouvertures de la${item-singular: 8[2]}${prompt};
Remove all apertures?;Supprimer toutes les ouvertures ?;
${selection-lines};${selection-lines};
Yes.;Oui.;
No.${prompt};Non.${prompt};
There are no removable apertures on this item.;Il n'y a pas d'ouvertures amovibles sur cet article.;
${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove the most recently etched aperture from the ${item-singular: 8[2]}.${prompt};${lettercase: 1}${article}${item-article: 3[2]}sera utilisé pour supprimer l'ouverture la plus récemment gravée de la${item-singular: 8[2]}${prompt};
Commence synergy?;Commencer la synergie ?;
${selection-lines};${selection-lines};
Yes.;Oui.;
No.${prompt};Non.${prompt};
Commencing synergy process.${prompt};Début du processus de synergie.${prompt};
Internal elemental balance:;Équilibre élémentaire interne :;
${icon: fire}${number-2-digits: 0} ${icon: ice}${number-2-digits: 1} ${icon: wind}${number-2-digits: 2} ${icon: earth}${number-2-digits: 3} ${icon: lightning}${number-2-digits: 4} ${icon: water}${number-2-digits: 5} ${icon: light}${number-2-digits: 6} ${icon: dark}${number-2-digits: 7};${icon: fire}${number-2-digits: 0}${icon: ice}${number-2-digits: 1}${icon: wind}${number-2-digits: 2}${icon: earth}${number-2-digits: 3}${icon: lightning}${number-2-digits: 4}${icon: water}${number-2-digits: 5}${icon: light}${number-2-digits: 6}${icon: dark}${number-2-digits: 7};
${color-alt: 141}${icon: fire}${number-2-digits: 0} ${icon: ice}${number-2-digits: 1} ${icon: wind}${number-2-digits: 2} ${icon: earth}${number-2-digits: 3} ${icon: lightning}${number-2-digits: 4} ${icon: water}${number-2-digits: 5} ${icon: light}${number-2-digits: 6} ${icon: dark}${number-2-digits: 7};${color-alt: 141}${icon: fire}${number-2-digits: 0}${icon: ice}${number-2-digits: 1}${icon: wind}${number-2-digits: 2}${icon: earth}${number-2-digits: 3}${icon: lightning}${number-2-digits: 4}${icon: water}${number-2-digits: 5}${icon: light}${number-2-digits: 6}${icon: dark}${number-2-digits: 7};
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power ${choice: 1}[is far off/is moving towards/has nearly reached/has reached/has precisely reached/is perfectly aligned with] the target value.;${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] puissance élémentaire${choice: 1}[est loin/se dirige vers/a presque atteint/a atteint/a précisément atteint/est parfaitement aligné avec] la valeur cible.;
The synergy image ${choice: 0}[eludes you/is taking form/is nearly formed/has been formed/has been accurately formed/has been perfectly formed].;L'image de la synergie${choice: 0}[vous échappe/prend forme/est presque formé/a été formé/a été formé avec précision/a été parfaitement formé].;
Internal pressure: ${number: 1} Pz/Im;Pression interne :${number: 1}Pz/Im;
Impurity ratio: ${number: 0}%;Rapport d'impureté :${number: 0};
${color-alt: 141}Anomaly detected in ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power. Explosion imminent!;${color-alt: 141}Anomalie détectée dans${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] puissance élémentaire. Explosion imminente !;
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power has overloaded!;${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] la puissance élémentaire est surchargée !;
${choice: 1}[A minimal amount of/A small amount of/A moderate amount of/A significant amount of/A large amount of/All] ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power has been lost.;${choice: 1}[Une quantité minimale de/Une petite quantité de/Une quantité modérée de/Une quantité importante de/Une grande quantité de/Tous]${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] la puissance élémentaire a été perdue.;
Some ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell has been lost.;Quelques${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu de choses ont été perdues.;
Some ${icon: fire}, ${icon: wind}, ${icon: lightning}, and ${icon: light} fewell have been lost.;Quelques${icon: fire}${icon: wind}${icon: lightning}, et${icon: light}Peu d'entre eux ont été perdus.;
Some ${icon: ice}, ${icon: earth}, ${icon: water}, and ${icon: dark} fewell have been lost.;Quelques${icon: ice}${icon: earth}${icon: water}, et${icon: dark}Peu d'entre eux ont été perdus.;
The synergy image has taken form!;L’image synergie a pris forme !;
The finished product has taken form!;Le produit fini a pris forme !;
Select “End synergy” now to retrieve it!;Sélectionnez « Terminer la synergie » maintenant pour la récupérer !;
The synergy image has grown blurry...;L’image de la synergie est devenue floue...;
Select an action.;Sélectionnez une action.;
${selection-lines};${selection-lines};
Lv.${number: 0}: Feed fewell.;Niv.${number: 0}: Nourrissez-en quelques-uns.;
Operate furnace.;Faire fonctionner le four.;
View furnace readings.;Afficher les relevés du four.;
End synergy.;Mettre fin à la synergie.;
Review objective.;Objectif de la revue.;
Toggle command confirmation ${choice: 1}[off/on].;Basculer la confirmation de la commande${choice: 1}[activé/désactivé].;
Close menu.${prompt};Fermer le menu.${prompt};
Examine the synergy furnace to access the operating menu.;Examinez le four de synergie pour accéder au menu de fonctionnement.;
Fewell can be fed by trading it directly to the furnace.${prompt};Le Fewell peut être nourri en l'échangeant directement avec le four.${prompt};
Select an action/skill.;Sélectionnez une action/compétence.;
${selection-lines};${selection-lines};
Lv.${number: 0}: Thwack furnace.;Niv.${number: 0}:Four à claques.;
Lv.${number: 1}: Operate pressure handle.;Niv.${number: 1}: Actionnez la poignée de pression.;
Lv.${number: 2}: Operate safety lever.;Niv.${number: 2}: Actionner le levier de sécurité.;
Lv.${number: 3}: Repair furnace.;Niv.${number: 3}:Réparation du four.;
Lv.${number: 4}: Recycle strewn fewell.;Niv.${number: 4}:Recycler les déchets éparpillés.;
Fishing: Lunar Smarts.;Pêche : Lunaire Smarts.;
Fishing: Precision Thwack.;Pêche : Coup de précision.;
Woodworking: Cyclical Smarts.;Travail du bois : l'intelligence cyclique.;
Woodworking: Earth Affinity.;Travail du bois : Affinité avec la Terre.;
Smithing: Combustive Smarts.;Forge : intelligence comburante.;
Smithing: Fire Affinity.;Forge : Affinité avec le feu.;
Goldsmithing: Engraver's Touch.;Orfèvrerie : la touche du graveur.;
Goldsmithing: Wind Affinity.;Orfèvrerie : Affinité avec le vent.;
Clothcraft: Restorer's Touch.;Clothcraft : Toucher du restaurateur.;
Clothcraft: Lightning Affinity.;Tissu : Affinité avec la foudre.;
Leathercraft: Pressurization Smarts.;Maroquinerie : l'intelligence de la pressurisation.;
Leathercraft: Ice Affinity.;Maroquinerie : Affinité avec la glace.;
Bonecraft: Carbonization Smarts.;Bonecraft : L'intelligence de la carbonisation.;
Bonecraft: Dark Affinity.;Bonecraft : Affinité sombre.;
Alchemy: Alchemical Smarts.;Alchimie : intelligence alchimique.;
Alchemy: Light Affinity.;Alchimie : Affinité Lumière.;
Cooking: Heating Smarts.;Cuisiner : chauffer intelligemment.;
Cooking: Water Affinity.;Cuisine : Affinité avec l'eau.;
DEBUG：Forced perfection.;DEBUG : Perfection forcée.;
DEBUG：Set level (Requires ${article} ${item-article: 39[2]}).;DEBUG : Définir le niveau (nécessite${article}${item-article: 39[2]};
DEBUG: Set pressure/impurities.;DEBUG : Régler la pression/les impuretés.;
DEBUG: Something good.;DEBUG : Quelque chose de bien.;
Cancel.${prompt};Annuler.${prompt};
Feed which fewell? (current stock);Nourrir qui ? (stock actuel);
${selection-lines};${selection-lines};
${icon: fire} fewell (${number: 0}).;${icon: fire}peu de choses (${number: 0};
${icon: ice} fewell (${number: 1}).;${icon: ice}peu (${number: 1};
${icon: wind} fewell (${number: 2}).;${icon: wind}peu (${number: 2};
${icon: earth} fewell (${number: 3}).;${icon: earth}peu (${number: 3};
${icon: lightning} fewell (${number: 4}).;${icon: lightning}peu (${number: 4};
${icon: water} fewell (${number: 5}).;${icon: water}peu de choses (${number: 5};
${icon: light} fewell (${number: 6}).;${icon: light}peu (${number: 6};
${icon: dark} fewell (${number: 7}).;${icon: dark}peu (${number: 7};
Cancel.${prompt};Annuler.${prompt};
You feed the furnace ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell.;Tu nourris le four${number: 1}${choice-plurality: 1}[portion/portions] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu de gens.;
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power climbs to ${number: 2}.;${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] la puissance élémentaire monte jusqu'à${number: 2};
An elemental surge occurs!;Une poussée élémentaire se produit !;
The ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell fed ${choice-plurality: 1}[causes/cause] ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power to rise to ${number: 2}!;Le${number: 1}${choice-plurality: 1}[portion/portions] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu de gens nourris${choice-plurality: 1}[cause/cause]${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] pouvoir élémentaire de s'élever à${number: 2};
You expended ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).;Vous avez dépensé${number: 1}${choice-plurality: 1}[portion/portions] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu (${number: 2}${choice-plurality: 2}[portion/portions] restantes).;
Your furnace lost a small amount of durability.;Votre four a perdu un peu de durabilité.;
There was no impact on fewell reserves or furnace durability.;Il n'y a eu aucun impact sur les réserves de Fewell ou sur la durabilité du four.;
Apply a measured thwack to the furnace to prevent explosion.;Appliquez un coup mesuré au four pour éviter une explosion.;
Cost: Reduction in furnace durability.;Coût : Réduction de la durabilité du four.;
Operate the pressure handle to lower internal pressure and reduce the likelihood of an explosion.;Actionnez la poignée de pression pour réduire la pression interne et réduire le risque d’explosion.;
Cost: ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).;Coût:${number: 1}${choice-plurality: 1}[partie/parties] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu (${number: 2}${choice-plurality: 2}[portion/portions] restantes).;
Operate the safety lever to purge impurities from inside the furnace and reduce the likelihood of an explosion.;Actionnez le levier de sécurité pour purger les impuretés de l’intérieur du four et réduire le risque d’explosion.;
Cost: ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).;Coût:${number: 1}${choice-plurality: 1}[portion/portions] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu (${number: 2}${choice-plurality: 2}[portion/portions] restantes).;
Restore the furnace's durability.;Restaurer la durabilité du four.;
Cost: ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).;Coût:${number: 1}${choice-plurality: 1}[portion/portions] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu (${number: 2}${choice-plurality: 2}[portion/portions] restantes).;
Gather and feed explosion-strewn fewell fragments to the furnace. Increases the quantity of cinder obtained as a by-product.;Rassemblez et alimentez le four avec des fragments de cendres jonchés par l'explosion. Augmente la quantité de cendres obtenues comme sous-produit.;
Cost: Nothing.;Coût : Rien.;
Temporarily increase the likelihood of an elemental surge. Effect varies depending on the moon phase and day of the week.;Augmente temporairement la probabilité d'une poussée élémentaire. L'effet varie en fonction de la phase de la lune et du jour de la semaine.;
Cost: ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).;Coût:${number: 1}${choice-plurality: 1}[portion/portions] de${choice: 0}${icon: fire}${icon: ice}${icon: wind}${icon: earth}${icon: lightning}${icon: water}${icon: light}${icon: dark}] peu de choses (${number: 2}${choice-plurality: 2}[portion/portions] restantes).;
